Season,M/W,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,2,15,Pampushko ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,2,3,33.33,2,0,3,66.67,0,0,3,3,0
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,2,16,Dolgopolov ,-,S,1,0,1,0,-,100,0,0,0,0,-,1,0,0,1,100,0,0,0,0,-,0,0,0,0,-,0,0,0,-,1,1,1,3,0
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,2,18,Tsmokalo ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,2,20,Nalozhnyi ,-,OH,2,2,0,0,-,20,2,0,2,4,50,0,0,1,1,0,0,0,5,5,0,1,0,4,5,20,3,0,4,75,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,2,21,Kisiliuk ,-,OH,3,3,0,0,-,-23.08,3,1,2,6,33.33,0,3,0,3,-100,0,2,2,4,-50,0,0,2,2,0,3,1,4,50,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,2,22,Dzhul ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,2,30,Chelenyak ,-,MB,0,0,0,0,-,-66.67,0,1,0,1,-100,0,1,1,2,-50,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,2,42,Uryvkin ,-,O,0,0,0,0,-,0,0,0,1,1,0,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,2,88,Koval ,-,MB,4,2,0,2,-,15.38,2,0,0,2,100,0,2,3,5,-40,2,0,4,6,33.33,0,0,2,2,0,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,2,97,Luban ,-,O,1,1,0,0,-,0,1,0,1,2,50,0,1,0,1,-100,0,0,0,0,-,1,0,2,3,33.33,1,0,1,100,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,2,99,Kuts ,-,MB,1,0,1,0,-,-20,0,0,0,0,-,1,0,1,2,50,0,2,1,3,-66.67,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,3,6,Drozd ,-,MB,3,3,0,0,-,-9.09,3,0,2,5,60,0,2,0,2,-100,0,2,2,4,-50,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,3,9,Shapoval ,-,O,3,3,0,0,-,7.69,3,0,5,8,37.5,0,1,0,1,-100,0,1,3,4,-25,0,0,0,0,-,2,2,5,0,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,3,12,Yevstratov ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,2,2,0,0,0,4,4,0,0,0,1,1,0,4,1,5,60,5,0,14,19,26.32
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,3,15,Pampushko ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,3,4,25,3,0,6,50,0,0,3,3,0
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,3,16,Dolgopolov ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,2,0,0,2,100
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,3,18,Tsmokalo ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,3,20,Nalozhnyi ,-,OH,3,2,1,0,-,6.25,2,2,2,6,0,1,0,3,4,25,0,0,6,6,0,3,0,4,7,42.86,2,0,2,100,0,0,5,5,0
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,3,21,Kisiliuk ,-,OH,2,2,0,0,-,-16.67,2,1,4,7,14.29,0,2,0,2,-100,0,1,2,3,-33.33,1,0,2,3,33.33,3,0,3,100,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,3,22,Dzhul ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,3,30,Chelenyak ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,3,42,Uryvkin ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,3,88,Koval ,-,MB,4,3,1,0,-,7.14,3,0,2,5,60,1,2,2,5,-20,0,1,3,4,-25,0,0,0,0,-,1,0,1,100,0,0,1,1,0
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,3,97,Luban ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,3,99,Kuts ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,4,6,Drozd ,-,MB,2,1,1,0,-,-11.11,1,1,1,3,0,1,1,0,2,0,0,1,3,4,-25,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,4,9,Shapoval ,-,O,5,5,0,0,-,15.38,5,1,2,8,50,0,1,0,1,-100,0,1,3,4,-25,0,0,0,0,-,2,0,2,100,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,4,12,Yevstratov ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,1,1,0,0,0,3,3,0,0,0,0,0,-,0,1,1,-100,9,0,13,22,40.91
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,4,15,Pampushko ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,2,3,6,-16.67,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,4,16,Dolgopolov ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,4,18,Tsmokalo ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,4,20,Nalozhnyi ,-,OH,2,2,0,0,-,-14.29,2,2,4,8,0,0,1,1,2,-50,0,1,3,4,-25,3,1,4,8,25,2,1,3,33.33,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,4,21,Kisiliuk ,-,OH,4,2,0,2,-,27.27,2,1,1,4,25,0,0,0,0,-,2,0,5,7,28.57,1,0,4,5,20,2,0,2,100,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,4,22,Dzhul ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,4,30,Chelenyak ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,4,42,Uryvkin ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,4,88,Koval ,-,MB,1,1,0,0,-,16.67,1,0,0,1,100,0,0,3,3,0,0,0,2,2,0,0,0,0,0,-,0,1,1,-100,0,0,1,1,0
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,4,97,Luban ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Ukraine,Chile,3,1,20,25,25,25,-,25,23,19,19,-,4,99,Kuts ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,ALL,1,Villarreal ,-,S,1,1,0,0,-,-58.33,1,1,1,3,0,0,2,0,2,-100,0,5,2,7,-71.43,0,0,0,0,-,2,3,5,-20,16,0,36,52,30.77
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,ALL,2,Ibarra ,-,OH,13,11,2,0,-,5.66,11,6,15,32,15.62,2,2,4,8,0,0,2,11,13,-15.38,0,0,0,0,-,7,5,13,15.38,0,2,0,2,-100
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,ALL,3,Araya ,-,MB,9,6,3,0,-,13.16,6,0,5,11,54.55,3,3,3,9,0,0,1,17,18,-5.56,0,0,0,0,-,7,2,10,50,0,0,1,1,0
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,ALL,5,Parraguirre V. ,-,OH,16,13,2,1,-,5.26,13,7,17,37,16.22,2,1,1,4,25,1,5,10,16,-25,3,4,14,21,-4.76,7,5,13,15.38,0,0,5,5,0
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,ALL,6,Gago ,-,MB,10,8,2,0,-,20.59,8,0,6,14,57.14,2,3,8,13,-7.69,0,0,7,7,0,0,0,1,1,0,0,1,1,-100,0,0,1,1,0
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,ALL,8,Albornoz ,-,S,0,0,0,0,-,-16.67,0,0,1,1,0,0,0,4,4,0,0,2,5,7,-28.57,0,0,0,0,-,3,1,4,50,15,1,32,48,29.17
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,ALL,9,Bonacic Krogh ,-,OH,5,3,1,1,-,50,3,0,2,5,60,1,0,1,2,50,1,0,2,3,33.33,1,0,4,5,20,2,0,2,100,0,0,1,1,0
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,ALL,10,Mardones ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,ALL,11,Jadue ,-,OH,5,5,0,0,-,-25.93,5,7,3,15,-13.33,0,1,0,1,-100,0,4,7,11,-36.36,1,0,25,26,3.85,4,3,8,12.5,0,0,4,4,0
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,ALL,15,Castillo Toro ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,5,1,15,21,19.05,7,2,10,50,0,0,1,1,0
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,ALL,16,Valenzuela ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,ALL,17,Bravo ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,6,2,9,44.44,0,0,1,1,0
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,ALL,18,Bonacic Krogh K. ,-,OH,0,0,0,0,-,-33.33,0,0,0,0,-,0,0,0,0,-,0,2,4,6,-33.33,2,0,1,3,66.67,0,1,1,-100,0,0,1,1,0
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,ALL,22,Fuentes ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,1,1,Villarreal ,-,S,1,1,0,0,-,-60,1,1,0,2,0,0,1,0,1,-100,0,2,0,2,-100,0,0,0,0,-,1,1,2,0,9,0,14,23,39.13
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,1,2,Ibarra ,-,OH,3,2,1,0,-,8.33,2,1,3,6,16.67,1,1,0,2,0,0,0,4,4,0,0,0,0,0,-,0,0,0,-,0,1,0,1,-100
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,1,3,Araya ,-,MB,1,1,0,0,-,0,1,0,0,1,100,0,1,1,2,-50,0,0,9,9,0,0,0,0,0,-,2,0,2,100,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,1,5,Parraguirre V. ,-,OH,4,3,1,0,-,-7.14,3,3,3,9,0,1,1,0,2,0,0,1,2,3,-33.33,0,0,5,5,0,2,2,5,0,0,0,2,2,0
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,1,6,Gago ,-,MB,3,3,0,0,-,30,3,0,2,5,60,0,0,4,4,0,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,1,8,Albornoz ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,1,9,Bonacic Krogh ,-,OH,5,3,1,1,-,50,3,0,2,5,60,1,0,1,2,50,1,0,2,3,33.33,1,0,4,5,20,2,0,2,100,0,0,1,1,0
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,1,10,Mardones ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,1,11,Jadue ,-,OH,1,1,0,0,-,0,1,0,0,1,100,0,1,0,1,-100,0,0,1,1,0,0,0,2,2,0,1,0,1,100,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,1,15,Castillo Toro ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,1,3,5,0,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,1,16,Valenzuela ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,1,17,Bravo ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,3,0,3,100,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,1,18,Bonacic Krogh K. ,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,0,0,0,-,0,0,1,1,0
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,1,22,Fuentes ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,2,1,Villarreal ,-,S,0,0,0,0,-,-57.14,0,0,1,1,0,0,1,0,1,-100,0,3,2,5,-60,0,0,0,0,-,1,1,2,0,6,0,20,26,23.08
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,2,2,Ibarra ,-,OH,3,3,0,0,-,16.67,3,0,4,7,42.86,0,0,1,1,0,0,1,3,4,-25,0,0,0,0,-,3,1,4,50,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,2,3,Araya ,-,MB,3,2,1,0,-,37.5,2,0,0,2,100,1,0,1,2,50,0,0,4,4,0,0,0,0,0,-,0,1,1,-100,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,2,5,Parraguirre V. ,-,OH,5,4,1,0,-,7.14,4,2,4,10,20,1,0,0,1,100,0,2,1,3,-66.67,2,2,2,6,0,0,1,1,-100,0,0,1,1,0
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,2,6,Gago ,-,MB,1,0,1,0,-,0,0,0,4,4,0,1,1,2,4,0,0,0,3,3,0,0,0,0,0,-,0,1,1,-100,0,0,1,1,0
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,2,8,Albornoz ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,2,9,Bonacic Krogh ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,2,10,Mardones ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,2,11,Jadue ,-,OH,3,3,0,0,-,0,3,1,2,6,33.33,0,0,0,0,-,0,2,1,3,-66.67,0,0,8,8,0,2,0,2,100,0,0,1,1,0
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,2,15,Castillo Toro ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,5,6,16.67,4,1,5,60,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,2,16,Valenzuela ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,2,17,Bravo ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,1,2,0,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,2,18,Bonacic Krogh K. ,-,OH,0,0,0,0,-,-50,0,0,0,0,-,0,0,0,0,-,0,1,1,2,-50,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,2,22,Fuentes ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,3,1,Villarreal ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,3,2,Ibarra ,-,OH,4,4,0,0,-,-5.88,4,3,4,11,9.09,0,1,2,3,-33.33,0,1,2,3,-33.33,0,0,0,0,-,2,3,6,-16.67,0,0,0,0,-
2024,Men,3,2024/7/5,Quarter_Finals,Final_Round,Linyi,China,Chile,Ukraine,1,3,25,23,19,19,-,20,25,25,25,-,3,3,Araya ,-,MB,3,2,1,0,-,18.18,2,0,3,5,40,1,1,1,3,0,0,0,3,3,0,0,0,0,0,-,4,1,5,60,0,0,0,0,-
